p1,p2,p3,n1,n2,n3
0.018684,0.018624,0.020228,0.018534,0.020188,0.016876
0.018624,0.020228,0.018534,0.020188,0.016876,0.017112
0.020228,0.018534,0.020188,0.016876,0.017112,0.018938
0.018534,0.020188,0.016876,0.017112,0.018938,0.020193
0.020188,0.016876,0.017112,0.018938,0.020193,0.019084
0.016876,0.017112,0.018938,0.020193,0.019084,0.018149
0.017112,0.018938,0.020193,0.019084,0.018149,0.021985
0.018938,0.020193,0.019084,0.018149,0.021985,0.022105
0.020193,0.019084,0.018149,0.021985,0.022105,0.019594
0.019084,0.018149,0.021985,0.022105,0.019594,0.015742
0.018149,0.021985,0.022105,0.019594,0.015742,0.014599
0.021985,0.022105,0.019594,0.015742,0.014599,0.019125
0.022105,0.019594,0.015742,0.014599,0.019125,0.015943
0.019594,0.015742,0.014599,0.019125,0.015943,0.014517
0.015742,0.014599,0.019125,0.015943,0.014517,0.012231
0.014599,0.019125,0.015943,0.014517,0.012231,0.015847
0.019125,0.015943,0.014517,0.012231,0.015847,0.016182
0.015943,0.014517,0.012231,0.015847,0.016182,0.01495
0.014517,0.012231,0.015847,0.016182,0.01495,0.016227
0.012231,0.015847,0.016182,0.01495,0.016227,0.015656
0.015847,0.016182,0.01495,0.016227,0.015656,0.013919
0.016182,0.01495,0.016227,0.015656,0.013919,0.014314
0.01495,0.016227,0.015656,0.013919,0.014314,0.014793
0.016227,0.015656,0.013919,0.014314,0.014793,0.01503
0.015656,0.013919,0.014314,0.014793,0.01503,0.016532
0.013919,0.014314,0.014793,0.01503,0.016532,0.016854
0.014314,0.014793,0.01503,0.016532,0.016854,0.015752
0.014793,0.01503,0.016532,0.016854,0.015752,0.018525
0.01503,0.016532,0.016854,0.015752,0.018525,0.01639
0.016532,0.016854,0.015752,0.018525,0.01639,0.015668
0.016854,0.015752,0.018525,0.01639,0.015668,0.013864
0.015752,0.018525,0.01639,0.015668,0.013864,0.014005
0.018525,0.01639,0.015668,0.013864,0.014005,0.013915
0.01639,0.015668,0.013864,0.014005,0.013915,0.029965
0.015668,0.013864,0.014005,0.013915,0.029965,0.027529
0.013864,0.014005,0.013915,0.029965,0.027529,0.01966
0.014005,0.013915,0.029965,0.027529,0.01966,0.018679
0.013915,0.029965,0.027529,0.01966,0.018679,0.022551
0.029965,0.027529,0.01966,0.018679,0.022551,0.017085
0.027529,0.01966,0.018679,0.022551,0.017085,0.018952
0.01966,0.018679,0.022551,0.017085,0.018952,0.019579
0.018679,0.022551,0.017085,0.018952,0.019579,0.017867
0.022551,0.017085,0.018952,0.019579,0.017867,0.017847
0.017085,0.018952,0.019579,0.017867,0.017847,0.014428
0.018952,0.019579,0.017867,0.017847,0.014428,0.015206
0.019579,0.017867,0.017847,0.014428,0.015206,0.014544
0.017867,0.017847,0.014428,0.015206,0.014544,0.013695
0.017847,0.014428,0.015206,0.014544,0.013695,0.013801
0.014428,0.015206,0.014544,0.013695,0.013801,0.012943
0.015206,0.014544,0.013695,0.013801,0.012943,0.01403
0.014544,0.013695,0.013801,0.012943,0.01403,0.01427
0.013695,0.013801,0.012943,0.01403,0.01427,0.016604
0.013801,0.012943,0.01403,0.01427,0.016604,0.014494
0.012943,0.01403,0.01427,0.016604,0.014494,0.012776
0.01403,0.01427,0.016604,0.014494,0.012776,0.016539
0.01427,0.016604,0.014494,0.012776,0.016539,0.01993
0.016604,0.014494,0.012776,0.016539,0.01993,0.018824
0.014494,0.012776,0.016539,0.01993,0.018824,0.017753
0.012776,0.016539,0.01993,0.018824,0.017753,0.015907
0.016539,0.01993,0.018824,0.017753,0.015907,0.020142
0.01993,0.018824,0.017753,0.015907,0.020142,0.01653
0.018824,0.017753,0.015907,0.020142,0.01653,0.014892
0.017753,0.015907,0.020142,0.01653,0.014892,0.015247
0.015907,0.020142,0.01653,0.014892,0.015247,0.012959
0.020142,0.01653,0.014892,0.015247,0.012959,0.01306
0.01653,0.014892,0.015247,0.012959,0.01306,0.012881
0.014892,0.015247,0.012959,0.01306,0.012881,0.013904
0.015247,0.012959,0.01306,0.012881,0.013904,0.012075
0.012959,0.01306,0.012881,0.013904,0.012075,0.012192
0.01306,0.012881,0.013904,0.012075,0.012192,0.012947
0.012881,0.013904,0.012075,0.012192,0.012947,0.013647
0.013904,0.012075,0.012192,0.012947,0.013647,0.012141
0.012075,0.012192,0.012947,0.013647,0.012141,0.013078
0.012192,0.012947,0.013647,0.012141,0.013078,0.011194
0.012947,0.013647,0.012141,0.013078,0.011194,0.011714
0.013647,0.012141,0.013078,0.011194,0.011714,0.014559
0.012141,0.013078,0.011194,0.011714,0.014559,0.013788
0.013078,0.011194,0.011714,0.014559,0.013788,0.01879
0.011194,0.011714,0.014559,0.013788,0.01879,0.012534
0.011714,0.014559,0.013788,0.01879,0.012534,0.013246
0.014559,0.013788,0.01879,0.012534,0.013246,0.013206
0.013788,0.01879,0.012534,0.013246,0.013206,0.01469
0.01879,0.012534,0.013246,0.013206,0.01469,0.013121
0.012534,0.013246,0.013206,0.01469,0.013121,0.015304
0.013246,0.013206,0.01469,0.013121,0.015304,0.013535
0.013206,0.01469,0.013121,0.015304,0.013535,0.013068
0.01469,0.013121,0.015304,0.013535,0.013068,0.02366
0.013121,0.015304,0.013535,0.013068,0.02366,0.024997
0.015304,0.013535,0.013068,0.02366,0.024997,0.018762
0.013535,0.013068,0.02366,0.024997,0.018762,0.016212
0.013068,0.02366,0.024997,0.018762,0.016212,0.018515
0.02366,0.024997,0.018762,0.016212,0.018515,0.014565
0.024997,0.018762,0.016212,0.018515,0.014565,0.014399
0.018762,0.016212,0.018515,0.014565,0.014399,0.013117
0.016212,0.018515,0.014565,0.014399,0.013117,0.017868
0.018515,0.014565,0.014399,0.013117,0.017868,0.013956
0.014565,0.014399,0.013117,0.017868,0.013956,0.014768
0.014399,0.013117,0.017868,0.013956,0.014768,0.013628
0.013117,0.017868,0.013956,0.014768,0.013628,0.01665
0.017868,0.013956,0.014768,0.013628,0.01665,0.017189
0.013956,0.014768,0.013628,0.01665,0.017189,0.020626
0.014768,0.013628,0.01665,0.017189,0.020626,0.016996
0.013628,0.01665,0.017189,0.020626,0.016996,0.014567
0.01665,0.017189,0.020626,0.016996,0.014567,0.018391
0.017189,0.020626,0.016996,0.014567,0.018391,0.015289
0.020626,0.016996,0.014567,0.018391,0.015289,0.015146
0.016996,0.014567,0.018391,0.015289,0.015146,0.017075
0.014567,0.018391,0.015289,0.015146,0.017075,0.013014
0.018391,0.015289,0.015146,0.017075,0.013014,0.018912
0.015289,0.015146,0.017075,0.013014,0.018912,0.014107
0.015146,0.017075,0.013014,0.018912,0.014107,0.017781
0.017075,0.013014,0.018912,0.014107,0.017781,0.015466
0.013014,0.018912,0.014107,0.017781,0.015466,0.013465
0.018912,0.014107,0.017781,0.015466,0.013465,0.015235
0.014107,0.017781,0.015466,0.013465,0.015235,0.015567
0.017781,0.015466,0.013465,0.015235,0.015567,0.016659
0.015466,0.013465,0.015235,0.015567,0.016659,0.015873
0.013465,0.015235,0.015567,0.016659,0.015873,0.014707
0.015235,0.015567,0.016659,0.015873,0.014707,0.01647
0.015567,0.016659,0.015873,0.014707,0.01647,0.020004
0.016659,0.015873,0.014707,0.01647,0.020004,0.022213
0.015873,0.014707,0.01647,0.020004,0.022213,0.022309
0.014707,0.01647,0.020004,0.022213,0.022309,0.016401
0.01647,0.020004,0.022213,0.022309,0.016401,0.023393
0.020004,0.022213,0.022309,0.016401,0.023393,0.019562
0.022213,0.022309,0.016401,0.023393,0.019562,0.018618
0.022309,0.016401,0.023393,0.019562,0.018618,0.020205
0.016401,0.023393,0.019562,0.018618,0.020205,0.017249
0.023393,0.019562,0.018618,0.020205,0.017249,0.019524
0.019562,0.018618,0.020205,0.017249,0.019524,0.042035
0.018618,0.020205,0.017249,0.019524,0.042035,0.034204
0.020205,0.017249,0.019524,0.042035,0.034204,0.022794
0.017249,0.019524,0.042035,0.034204,0.022794,0.027818
0.019524,0.042035,0.034204,0.022794,0.027818,0.022543
0.042035,0.034204,0.022794,0.027818,0.022543,0.017438
0.034204,0.022794,0.027818,0.022543,0.017438,0.018862
0.022794,0.027818,0.022543,0.017438,0.018862,0.016557
0.027818,0.022543,0.017438,0.018862,0.016557,0.01585
0.022543,0.017438,0.018862,0.016557,0.01585,0.017824
0.017438,0.018862,0.016557,0.01585,0.017824,0.017383
0.018862,0.016557,0.01585,0.017824,0.017383,0.012341
0.016557,0.01585,0.017824,0.017383,0.012341,0.016992
0.01585,0.017824,0.017383,0.012341,0.016992,0.016474
0.017824,0.017383,0.012341,0.016992,0.016474,0.02193
0.017383,0.012341,0.016992,0.016474,0.02193,0.023319
0.012341,0.016992,0.016474,0.02193,0.023319,0.018007
0.016992,0.016474,0.02193,0.023319,0.018007,0.017868
0.016474,0.02193,0.023319,0.018007,0.017868,0.016882
0.02193,0.023319,0.018007,0.017868,0.016882,0.023049
0.023319,0.018007,0.017868,0.016882,0.023049,0.019913
0.018007,0.017868,0.016882,0.023049,0.019913,0.017343
0.017868,0.016882,0.023049,0.019913,0.017343,0.019662
0.016882,0.023049,0.019913,0.017343,0.019662,0.017789
0.023049,0.019913,0.017343,0.019662,0.017789,0.022188
0.019913,0.017343,0.019662,0.017789,0.022188,0.018949
0.017343,0.019662,0.017789,0.022188,0.018949,0.018321
0.019662,0.017789,0.022188,0.018949,0.018321,0.016045
0.017789,0.022188,0.018949,0.018321,0.016045,0.014305
0.022188,0.018949,0.018321,0.016045,0.014305,0.013369
0.018949,0.018321,0.016045,0.014305,0.013369,0.014702
0.018321,0.016045,0.014305,0.013369,0.014702,0.0115
0.016045,0.014305,0.013369,0.014702,0.0115,0.011148
0.014305,0.013369,0.014702,0.0115,0.011148,0.015704
0.013369,0.014702,0.0115,0.011148,0.015704,0.012612
0.014702,0.0115,0.011148,0.015704,0.012612,0.014924
0.0115,0.011148,0.015704,0.012612,0.014924,0.020237
0.011148,0.015704,0.012612,0.014924,0.020237,0.016098
0.015704,0.012612,0.014924,0.020237,0.016098,0.018828
0.012612,0.014924,0.020237,0.016098,0.018828,0.016228
0.014924,0.020237,0.016098,0.018828,0.016228,0.014707
0.020237,0.016098,0.018828,0.016228,0.014707,0.015132
0.016098,0.018828,0.016228,0.014707,0.015132,0.017618
0.018828,0.016228,0.014707,0.015132,0.017618,0.017406
0.016228,0.014707,0.015132,0.017618,0.017406,0.013417
0.014707,0.015132,0.017618,0.017406,0.013417,0.016947
0.015132,0.017618,0.017406,0.013417,0.016947,0.015323
0.017618,0.017406,0.013417,0.016947,0.015323,0.0156
0.017406,0.013417,0.016947,0.015323,0.0156,0.014164
0.013417,0.016947,0.015323,0.0156,0.014164,0.01625
0.016947,0.015323,0.0156,0.014164,0.01625,0.017984
0.015323,0.0156,0.014164,0.01625,0.017984,0.01676
0.0156,0.014164,0.01625,0.017984,0.01676,0.01795
0.014164,0.01625,0.017984,0.01676,0.01795,0.017291
0.01625,0.017984,0.01676,0.01795,0.017291,0.017643
0.017984,0.01676,0.01795,0.017291,0.017643,0.018404
0.01676,0.01795,0.017291,0.017643,0.018404,0.019707
0.01795,0.017291,0.017643,0.018404,0.019707,0.019075
0.017291,0.017643,0.018404,0.019707,0.019075,0.016191
0.017643,0.018404,0.019707,0.019075,0.016191,0.014646
0.018404,0.019707,0.019075,0.016191,0.014646,0.014926
0.019707,0.019075,0.016191,0.014646,0.014926,0.016701
0.019075,0.016191,0.014646,0.014926,0.016701,0.016378
0.016191,0.014646,0.014926,0.016701,0.016378,0.013876
0.014646,0.014926,0.016701,0.016378,0.013876,0.013788
0.014926,0.016701,0.016378,0.013876,0.013788,0.015336
0.016701,0.016378,0.013876,0.013788,0.015336,0.015896
0.016378,0.013876,0.013788,0.015336,0.015896,0.015512
0.013876,0.013788,0.015336,0.015896,0.015512,0.014744
0.013788,0.015336,0.015896,0.015512,0.014744,0.015365
0.015336,0.015896,0.015512,0.014744,0.015365,0.013316
0.015896,0.015512,0.014744,0.015365,0.013316,0.016552
0.015512,0.014744,0.015365,0.013316,0.016552,0.015938
0.014744,0.015365,0.013316,0.016552,0.015938,0.013839
0.015365,0.013316,0.016552,0.015938,0.013839,0.014328
0.013316,0.016552,0.015938,0.013839,0.014328,0.016672
0.016552,0.015938,0.013839,0.014328,0.016672,0.014907
0.015938,0.013839,0.014328,0.016672,0.014907,0.013108
0.013839,0.014328,0.016672,0.014907,0.013108,0.012445
0.014328,0.016672,0.014907,0.013108,0.012445,0.012426
0.016672,0.014907,0.013108,0.012445,0.012426,0.014315
0.014907,0.013108,0.012445,0.012426,0.014315,0.014492
0.013108,0.012445,0.012426,0.014315,0.014492,0.013612
0.012445,0.012426,0.014315,0.014492,0.013612,0.011966
0.012426,0.014315,0.014492,0.013612,0.011966,0.01232
0.014315,0.014492,0.013612,0.011966,0.01232,0.017021
0.014492,0.013612,0.011966,0.01232,0.017021,0.013564
0.013612,0.011966,0.01232,0.017021,0.013564,0.013476
0.011966,0.01232,0.017021,0.013564,0.013476,0.01256
0.01232,0.017021,0.013564,0.013476,0.01256,0.023205
0.017021,0.013564,0.013476,0.01256,0.023205,0.015324
0.013564,0.013476,0.01256,0.023205,0.015324,0.014531
0.013476,0.01256,0.023205,0.015324,0.014531,0.014665
0.01256,0.023205,0.015324,0.014531,0.014665,0.01787
0.023205,0.015324,0.014531,0.014665,0.01787,0.016665
0.015324,0.014531,0.014665,0.01787,0.016665,0.013072
0.014531,0.014665,0.01787,0.016665,0.013072,0.013443
0.014665,0.01787,0.016665,0.013072,0.013443,0.011862
0.01787,0.016665,0.013072,0.013443,0.011862,0.017331
0.016665,0.013072,0.013443,0.011862,0.017331,0.013506
0.013072,0.013443,0.011862,0.017331,0.013506,0.018309
0.013443,0.011862,0.017331,0.013506,0.018309,0.014054
0.011862,0.017331,0.013506,0.018309,0.014054,0.011837
0.017331,0.013506,0.018309,0.014054,0.011837,0.012343
0.013506,0.018309,0.014054,0.011837,0.012343,0.013068
0.018309,0.014054,0.011837,0.012343,0.013068,0.014217
0.014054,0.011837,0.012343,0.013068,0.014217,0.013731
0.011837,0.012343,0.013068,0.014217,0.013731,0.012642
0.012343,0.013068,0.014217,0.013731,0.012642,0.014331
0.013068,0.014217,0.013731,0.012642,0.014331,0.014309
0.014217,0.013731,0.012642,0.014331,0.014309,0.015173
0.013731,0.012642,0.014331,0.014309,0.015173,0.012541
0.012642,0.014331,0.014309,0.015173,0.012541,0.014146
0.014331,0.014309,0.015173,0.012541,0.014146,0.015165
0.014309,0.015173,0.012541,0.014146,0.015165,0.016099
0.015173,0.012541,0.014146,0.015165,0.016099,0.017768
0.012541,0.014146,0.015165,0.016099,0.017768,0.016178
0.014146,0.015165,0.016099,0.017768,0.016178,0.014576
0.015165,0.016099,0.017768,0.016178,0.014576,0.014284
0.016099,0.017768,0.016178,0.014576,0.014284,0.014936
0.017768,0.016178,0.014576,0.014284,0.014936,0.015582
0.016178,0.014576,0.014284,0.014936,0.015582,0.013115
0.014576,0.014284,0.014936,0.015582,0.013115,0.012867
0.014284,0.014936,0.015582,0.013115,0.012867,0.013472
0.014936,0.015582,0.013115,0.012867,0.013472,0.013034
0.015582,0.013115,0.012867,0.013472,0.013034,0.014695
0.013115,0.012867,0.013472,0.013034,0.014695,0.011704
0.012867,0.013472,0.013034,0.014695,0.011704,0.012998
0.013472,0.013034,0.014695,0.011704,0.012998,0.013364
0.013034,0.014695,0.011704,0.012998,0.013364,0.01933
0.014695,0.011704,0.012998,0.013364,0.01933,0.018147
0.011704,0.012998,0.013364,0.01933,0.018147,0.015892
0.012998,0.013364,0.01933,0.018147,0.015892,0.013555
0.013364,0.01933,0.018147,0.015892,0.013555,0.014137
0.01933,0.018147,0.015892,0.013555,0.014137,0.013312
0.018147,0.015892,0.013555,0.014137,0.013312,0.015719
0.015892,0.013555,0.014137,0.013312,0.015719,0.011541
0.013555,0.014137,0.013312,0.015719,0.011541,0.012214
0.014137,0.013312,0.015719,0.011541,0.012214,0.015346
0.013312,0.015719,0.011541,0.012214,0.015346,0.017046
0.015719,0.011541,0.012214,0.015346,0.017046,0.014056
0.011541,0.012214,0.015346,0.017046,0.014056,0.012813
0.012214,0.015346,0.017046,0.014056,0.012813,0.013948
0.015346,0.017046,0.014056,0.012813,0.013948,0.013546
0.017046,0.014056,0.012813,0.013948,0.013546,0.016457
0.014056,0.012813,0.013948,0.013546,0.016457,0.024333
0.012813,0.013948,0.013546,0.016457,0.024333,0.020951
0.013948,0.013546,0.016457,0.024333,0.020951,0.014465
0.013546,0.016457,0.024333,0.020951,0.014465,0.017335
0.016457,0.024333,0.020951,0.014465,0.017335,0.016375
0.024333,0.020951,0.014465,0.017335,0.016375,0.015482
0.020951,0.014465,0.017335,0.016375,0.015482,0.014717
0.014465,0.017335,0.016375,0.015482,0.014717,0.014637
0.017335,0.016375,0.015482,0.014717,0.014637,0.016809
0.016375,0.015482,0.014717,0.014637,0.016809,0.014185
0.015482,0.014717,0.014637,0.016809,0.014185,0.014337
0.014717,0.014637,0.016809,0.014185,0.014337,0.015023
0.014637,0.016809,0.014185,0.014337,0.015023,0.015983
0.016809,0.014185,0.014337,0.015023,0.015983,0.015064
0.014185,0.014337,0.015023,0.015983,0.015064,0.020645
0.014337,0.015023,0.015983,0.015064,0.020645,0.014368
0.015023,0.015983,0.015064,0.020645,0.014368,0.015689
0.015983,0.015064,0.020645,0.014368,0.015689,0.017123
0.015064,0.020645,0.014368,0.015689,0.017123,0.015815
0.020645,0.014368,0.015689,0.017123,0.015815,0.014184
0.014368,0.015689,0.017123,0.015815,0.014184,0.014184
0.015689,0.017123,0.015815,0.014184,0.014184,0.013459
0.017123,0.015815,0.014184,0.014184,0.013459,0.013282
0.015815,0.014184,0.014184,0.013459,0.013282,0.01325
0.014184,0.014184,0.013459,0.013282,0.01325,0.012331
0.014184,0.013459,0.013282,0.01325,0.012331,0.012057
0.013459,0.013282,0.01325,0.012331,0.012057,0.013738
0.013282,0.01325,0.012331,0.012057,0.013738,0.013427
0.01325,0.012331,0.012057,0.013738,0.013427,0.015548
0.012331,0.012057,0.013738,0.013427,0.015548,0.014187
0.012057,0.013738,0.013427,0.015548,0.014187,0.013374
0.013738,0.013427,0.015548,0.014187,0.013374,0.016147
0.013427,0.015548,0.014187,0.013374,0.016147,0.016824
0.015548,0.014187,0.013374,0.016147,0.016824,0.023547
0.014187,0.013374,0.016147,0.016824,0.023547,0.018045
0.013374,0.016147,0.016824,0.023547,0.018045,0.015744
0.016147,0.016824,0.023547,0.018045,0.015744,0.015127
0.016824,0.023547,0.018045,0.015744,0.015127,0.017737
0.023547,0.018045,0.015744,0.015127,0.017737,0.017596
0.018045,0.015744,0.015127,0.017737,0.017596,0.014287
0.015744,0.015127,0.017737,0.017596,0.014287,0.012464
0.015127,0.017737,0.017596,0.014287,0.012464,0.015543
0.017737,0.017596,0.014287,0.012464,0.015543,0.014322
0.017596,0.014287,0.012464,0.015543,0.014322,0.017282
0.014287,0.012464,0.015543,0.014322,0.017282,0.015186
0.012464,0.015543,0.014322,0.017282,0.015186,0.012851
0.015543,0.014322,0.017282,0.015186,0.012851,0.013776
0.014322,0.017282,0.015186,0.012851,0.013776,0.013186
0.017282,0.015186,0.012851,0.013776,0.013186,0.018593
0.015186,0.012851,0.013776,0.013186,0.018593,0.014361
0.012851,0.013776,0.013186,0.018593,0.014361,0.013142
0.013776,0.013186,0.018593,0.014361,0.013142,0.013936
0.013186,0.018593,0.014361,0.013142,0.013936,0.013034
0.018593,0.014361,0.013142,0.013936,0.013034,0.01376
0.014361,0.013142,0.013936,0.013034,0.01376,0.012735
0.013142,0.013936,0.013034,0.01376,0.012735,0.012823
0.013936,0.013034,0.01376,0.012735,0.012823,0.014137
0.013034,0.01376,0.012735,0.012823,0.014137,0.013528
0.01376,0.012735,0.012823,0.014137,0.013528,0.012948
0.012735,0.012823,0.014137,0.013528,0.012948,0.012867
0.012823,0.014137,0.013528,0.012948,0.012867,0.016942
0.014137,0.013528,0.012948,0.012867,0.016942,0.014866
0.013528,0.012948,0.012867,0.016942,0.014866,0.016662
0.012948,0.012867,0.016942,0.014866,0.016662,0.017546
0.012867,0.016942,0.014866,0.016662,0.017546,0.015003
0.016942,0.014866,0.016662,0.017546,0.015003,0.015352
0.014866,0.016662,0.017546,0.015003,0.015352,0.014824
0.016662,0.017546,0.015003,0.015352,0.014824,0.013712
0.017546,0.015003,0.015352,0.014824,0.013712,0.013803
0.015003,0.015352,0.014824,0.013712,0.013803,0.014148
0.015352,0.014824,0.013712,0.013803,0.014148,0.01628
0.014824,0.013712,0.013803,0.014148,0.01628,0.016203
0.013712,0.013803,0.014148,0.01628,0.016203,0.013257
0.013803,0.014148,0.01628,0.016203,0.013257,0.014403
0.014148,0.01628,0.016203,0.013257,0.014403,0.016128
0.01628,0.016203,0.013257,0.014403,0.016128,0.014233
0.016203,0.013257,0.014403,0.016128,0.014233,0.015914
0.013257,0.014403,0.016128,0.014233,0.015914,0.014524
0.014403,0.016128,0.014233,0.015914,0.014524,0.013065
0.016128,0.014233,0.015914,0.014524,0.013065,0.01502
0.014233,0.015914,0.014524,0.013065,0.01502,0.013079
0.015914,0.014524,0.013065,0.01502,0.013079,0.013088
0.014524,0.013065,0.01502,0.013079,0.013088,0.01431
0.013065,0.01502,0.013079,0.013088,0.01431,0.013228
0.01502,0.013079,0.013088,0.01431,0.013228,0.013075
0.013079,0.013088,0.01431,0.013228,0.013075,0.013361
0.013088,0.01431,0.013228,0.013075,0.013361,0.012158
